document_id,origin_class,generation_channel,score_seed1,score_seed2,score_seed3,n_valid,median,range,status
nemotron_b027_P1_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b027_P1_r2,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b027_P2_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b027_P2_r2,A,nemotron,75,68,68,3,68.0,7,ok
nemotron_b027_P3_r1,A,nemotron,75,68,65,3,68.0,10,ok
nemotron_b027_P3_r2,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b028_P1_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b028_P1_r2,A,nemotron,65,65,65,3,65.0,0,ok
nemotron_b028_P2_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b028_P2_r2,A,nemotron,55,68,65,3,65.0,13,ok
nemotron_b028_P3_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b029_P1_r1,A,nemotron,75,68,65,3,68.0,10,ok
nemotron_b029_P1_r2,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b029_P2_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b029_P2_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b029_P3_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b029_P3_r2,A,nemotron,65,65,65,3,65.0,0,ok
nemotron_b030_P1_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b030_P1_r2,A,nemotron,65,65,65,3,65.0,0,ok
nemotron_b030_P2_r1,A,nemotron,55,65,65,3,65.0,10,ok
nemotron_b030_P2_r2,A,nemotron,55,68,65,3,65.0,13,ok
nemotron_b030_P3_r1,A,nemotron,75,68,65,3,68.0,10,ok
nemotron_b030_P3_r2,A,nemotron,65,65,65,3,65.0,0,ok
nemotron_b031_P1_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b031_P1_r2,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b031_P2_r1,A,nemotron,75,68,68,3,68.0,7,ok
nemotron_b031_P2_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b031_P3_r1,A,nemotron,65,65,65,3,65.0,0,ok
nemotron_b031_P3_r2,A,nemotron,65,65,65,3,65.0,0,ok
nemotron_b032_P1_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b032_P1_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b032_P2_r1,A,nemotron,75,68,68,3,68.0,7,ok
nemotron_b032_P2_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b032_P3_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b032_P3_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b033_P1_r1,A,nemotron,55,68,65,3,65.0,13,ok
nemotron_b033_P1_r2,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b033_P2_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b033_P2_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b033_P3_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b033_P3_r2,A,nemotron,75,68,65,3,68.0,10,ok
nemotron_b034_P1_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b034_P1_r2,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b034_P2_r1,A,nemotron,75,68,68,3,68.0,7,ok
nemotron_b034_P2_r2,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b034_P3_r1,A,nemotron,75,65,68,3,68.0,10,ok
nemotron_b034_P3_r2,A,nemotron,55,65,65,3,65.0,10,ok
nemotron_b035_P1_r1,A,nemotron,75,72,68,3,72.0,7,ok
nemotron_b035_P1_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b035_P2_r1,A,nemotron,68,68,68,3,68.0,0,ok
nemotron_b035_P2_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b035_P3_r1,A,nemotron,72,68,65,3,68.0,7,ok
nemotron_b035_P3_r2,A,nemotron,68,75,75,3,75.0,7,ok
nemotron_b036_P1_r1,A,nemotron,45,65,65,3,65.0,20,ok
nemotron_b036_P1_r2,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b036_P2_r1,A,nemotron,68,75,75,3,75.0,7,ok
nemotron_b036_P2_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b036_P3_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b036_P3_r2,A,nemotron,68,68,68,3,68.0,0,ok
nemotron_b037_P1_r1,A,nemotron,65,65,65,3,65.0,0,ok
nemotron_b037_P1_r2,A,nemotron,68,68,65,3,68.0,3,ok
nemotron_b037_P2_r1,A,nemotron,55,65,65,3,65.0,10,ok
nemotron_b037_P2_r2,A,nemotron,55,65,65,3,65.0,10,ok
nemotron_b037_P3_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b037_P3_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b038_P1_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b038_P1_r2,A,nemotron,65,65,65,3,65.0,0,ok
nemotron_b038_P2_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b038_P2_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b038_P3_r1,A,nemotron,75,68,65,3,68.0,10,ok
nemotron_b038_P3_r2,A,nemotron,65,65,65,3,65.0,0,ok
nemotron_b039_P1_r1,A,nemotron,65,65,65,3,65.0,0,ok
nemotron_b039_P1_r2,A,nemotron,65,65,65,3,65.0,0,ok
nemotron_b039_P2_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b039_P2_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b039_P3_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b039_P3_r2,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b040_P1_r1,A,nemotron,55,68,65,3,65.0,13,ok
nemotron_b040_P1_r2,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b040_P2_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b040_P2_r2,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b040_P3_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b040_P3_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b041_P1_r1,A,nemotron,55,65,65,3,65.0,10,ok
nemotron_b041_P1_r2,A,nemotron,65,65,65,3,65.0,0,ok
nemotron_b041_P2_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b041_P2_r2,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b041_P3_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b041_P3_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b042_P1_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b042_P1_r2,A,nemotron,65,65,65,3,65.0,0,ok
nemotron_b042_P2_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b042_P2_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b042_P3_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b042_P3_r2,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b043_P1_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b043_P1_r2,A,nemotron,75,65,68,3,68.0,10,ok
nemotron_b043_P2_r1,A,nemotron,68,68,68,3,68.0,0,ok
nemotron_b043_P2_r2,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b043_P3_r1,A,nemotron,65,65,65,3,65.0,0,ok
nemotron_b043_P3_r2,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b044_P1_r1,A,nemotron,68,68,68,3,68.0,0,ok
nemotron_b044_P1_r2,A,nemotron,65,65,65,3,65.0,0,ok
nemotron_b044_P2_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b044_P2_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b044_P3_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b044_P3_r2,A,nemotron,75,65,68,3,68.0,10,ok
nemotron_b045_P1_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b045_P1_r2,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b045_P2_r1,A,nemotron,68,65,68,3,68.0,3,ok
nemotron_b045_P2_r2,A,nemotron,75,65,68,3,68.0,10,ok
nemotron_b045_P3_r1,A,nemotron,65,68,65,3,65.0,3,ok
nemotron_b045_P3_r2,A,nemotron,68,65,68,3,68.0,3,ok
real_claude_b001_P1_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b001_P1_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b001_P2_r1,A,real_claude,45,55,55,3,55.0,10,ok
real_claude_b001_P2_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b001_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b001_P3_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b002_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b002_P1_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b002_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b002_P2_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b002_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b002_P3_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b003_P1_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b003_P1_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b003_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b003_P2_r2,A,real_claude,55,68,65,3,65.0,13,ok
real_claude_b003_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b003_P3_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b004_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b004_P1_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b004_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b004_P2_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b004_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b004_P3_r2,A,real_claude,68,68,75,3,68.0,7,ok
real_claude_b005_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b005_P1_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b005_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b005_P2_r2,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b005_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b005_P3_r2,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b006_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b006_P1_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b006_P2_r1,A,real_claude,48,58,65,3,58.0,17,ok
real_claude_b006_P2_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b006_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b006_P3_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b007_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b007_P1_r2,A,real_claude,45,65,65,3,65.0,20,ok
real_claude_b007_P2_r1,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b007_P2_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b007_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b007_P3_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b008_P1_r1,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b008_P1_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b008_P2_r1,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b008_P2_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b008_P3_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b008_P3_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b009_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b009_P1_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b009_P2_r1,A,real_claude,55,55,55,3,55.0,0,ok
real_claude_b009_P2_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b009_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b009_P3_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b010_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b010_P1_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b010_P2_r1,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b010_P2_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b010_P3_r1,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b010_P3_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b011_P1_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b011_P1_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b011_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b011_P2_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b011_P3_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b011_P3_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b012_P1_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b012_P1_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b012_P2_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b012_P2_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b012_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b012_P3_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b013_P1_r1,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b013_P1_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b013_P2_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b013_P2_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b013_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b013_P3_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b014_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b014_P1_r2,A,real_claude,55,45,45,3,45.0,10,ok
real_claude_b014_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b014_P2_r2,A,real_claude,58,68,65,3,65.0,10,ok
real_claude_b014_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b014_P3_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b015_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b015_P1_r2,A,real_claude,65,48,45,3,48.0,20,ok
real_claude_b015_P2_r1,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b015_P2_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b015_P3_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b015_P3_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b016_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b016_P1_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b016_P2_r1,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b016_P2_r2,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b016_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b016_P3_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b017_P1_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b017_P1_r2,A,real_claude,75,65,68,3,68.0,10,ok
real_claude_b017_P2_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b017_P2_r2,A,real_claude,58,65,65,3,65.0,7,ok
real_claude_b017_P3_r1,A,real_claude,68,78,75,3,75.0,10,ok
real_claude_b017_P3_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b018_P1_r1,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b018_P1_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b018_P2_r1,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b018_P2_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b018_P3_r1,A,real_claude,68,68,68,3,68.0,0,ok
real_claude_b018_P3_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b019_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b019_P1_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b019_P2_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b019_P2_r2,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b019_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b019_P3_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b020_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b020_P1_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b020_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b020_P2_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b020_P3_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b020_P3_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b021_P1_r1,A,real_claude,68,68,68,3,68.0,0,ok
real_claude_b021_P1_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b021_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b021_P2_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b021_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b021_P3_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b022_P1_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b022_P1_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b022_P2_r1,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b022_P2_r2,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b022_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b022_P3_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b023_P1_r1,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b023_P1_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b023_P2_r1,A,real_claude,45,68,65,3,65.0,23,ok
real_claude_b023_P2_r2,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b023_P3_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b023_P3_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b024_P1_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b024_P1_r2,A,real_claude,75,65,68,3,68.0,10,ok
real_claude_b024_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b024_P2_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b024_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b024_P3_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b025_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b025_P1_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b025_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b025_P2_r2,A,real_claude,55,58,55,3,55.0,3,ok
real_claude_b025_P3_r1,A,real_claude,75,65,68,3,68.0,10,ok
real_claude_b025_P3_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b026_P1_r1,A,real_claude,45,65,65,3,65.0,20,ok
real_claude_b026_P1_r2,A,real_claude,45,68,65,3,65.0,23,ok
real_claude_b026_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b026_P2_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b026_P3_r1,A,real_claude,55,45,45,3,45.0,10,ok
real_claude_b026_P3_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b027_P1_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b027_P1_r2,A,real_claude,68,68,68,3,68.0,0,ok
real_claude_b027_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b027_P2_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b027_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b027_P3_r2,A,real_claude,45,45,65,3,45.0,20,ok
real_claude_b028_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b028_P1_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b028_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b028_P2_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b028_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b028_P3_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b029_P1_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b029_P1_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b029_P2_r1,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b029_P2_r2,A,real_claude,58,68,65,3,65.0,10,ok
real_claude_b029_P3_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b029_P3_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b030_P1_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b030_P1_r2,A,real_claude,75,65,68,3,68.0,10,ok
real_claude_b030_P2_r1,A,real_claude,55,45,45,3,45.0,10,ok
real_claude_b030_P2_r2,A,real_claude,55,68,65,3,65.0,13,ok
real_claude_b030_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b030_P3_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b031_P1_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b031_P1_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b031_P2_r1,A,real_claude,55,68,65,3,65.0,13,ok
real_claude_b031_P2_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b031_P3_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b031_P3_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b032_P1_r1,A,real_claude,45,65,65,3,65.0,20,ok
real_claude_b032_P1_r2,A,real_claude,45,65,65,3,65.0,20,ok
real_claude_b032_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b032_P2_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b032_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b032_P3_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b033_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b033_P1_r2,A,real_claude,45,65,65,3,65.0,20,ok
real_claude_b033_P2_r1,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b033_P2_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b033_P3_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b033_P3_r2,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b034_P1_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b034_P1_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b034_P2_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b034_P2_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b034_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b034_P3_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b035_P1_r1,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b035_P1_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b035_P2_r1,A,real_claude,48,58,55,3,55.0,10,ok
real_claude_b035_P2_r2,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b035_P3_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b035_P3_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b036_P1_r1,A,real_claude,28,45,45,3,45.0,17,ok
real_claude_b036_P1_r2,A,real_claude,45,68,65,3,65.0,23,ok
real_claude_b036_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b036_P2_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b036_P3_r1,A,real_claude,25,35,35,3,35.0,10,ok
real_claude_b036_P3_r2,A,real_claude,45,65,65,3,65.0,20,ok
real_claude_b037_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b037_P1_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b037_P2_r1,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b037_P2_r2,A,real_claude,55,68,65,3,65.0,13,ok
real_claude_b037_P3_r1,A,real_claude,75,68,65,3,68.0,10,ok
real_claude_b037_P3_r2,A,real_claude,75,65,68,3,68.0,10,ok
real_claude_b038_P1_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b038_P1_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b038_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b038_P2_r2,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b038_P3_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b038_P3_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b039_P1_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b039_P1_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b039_P2_r1,A,real_claude,58,65,65,3,65.0,7,ok
real_claude_b039_P2_r2,A,real_claude,58,65,65,3,65.0,7,ok
real_claude_b039_P3_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b039_P3_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b040_P1_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b040_P1_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b040_P2_r1,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b040_P2_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b040_P3_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b040_P3_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b041_P1_r1,A,real_claude,45,65,65,3,65.0,20,ok
real_claude_b041_P1_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b041_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b041_P2_r2,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b041_P3_r1,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b041_P3_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b042_P1_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b042_P1_r2,A,real_claude,65,65,65,3,65.0,0,ok
real_claude_b042_P2_r1,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b042_P2_r2,A,real_claude,55,65,65,3,65.0,10,ok
real_claude_b042_P3_r1,A,real_claude,55,68,65,3,65.0,13,ok
real_claude_b042_P3_r2,A,real_claude,65,68,65,3,65.0,3,ok
real_claude_b043_P1_r1,A,real_claude,68,65,68,3,68.0,3,ok
real_claude_b043_P1_r2,A,real_claude,65,68,65,3,65.0,3,ok
